,Hotel Name,Address,Rating (5),Price (2)
3666,Madeline,"MS Nagar, West Pune",4.4,900
3667,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3668,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3669,Mughal's,"MF Road, West Pune",5.0,1000
3670,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3671,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3672,High Garden,"GS Bapat Road, West Pune",4.2,1000
3673,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3674,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3675,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3676,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3677,Wok Toss,TG West Pune,4.7,1000
3678,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3679,Fountain House,HG West Pune,4.4,1500
3680,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3681,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3682,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3683,Little Italy,"IS Nagar, West Pune",4.1,1500
3684,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3685,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3686,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3687,Madeline,"MS Nagar, West Pune",4.4,900
3688,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3689,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3690,Mughal's,"MF Road, West Pune",5.0,1000
3691,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3692,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3693,High Garden,"GS Bapat Road, West Pune",4.2,1000
3694,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3695,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3696,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3697,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3698,Wok Toss,TG West Pune,4.7,1000
3699,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3700,Fountain House,HG West Pune,4.4,1500
3701,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3702,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3703,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3704,Little Italy,"IS Nagar, West Pune",4.1,1500
3705,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3706,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3707,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3708,Madeline,"MS Nagar, West Pune",4.4,900
3709,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3710,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3711,Mughal's,"MF Road, West Pune",5.0,1000
3712,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3713,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3714,High Garden,"GS Bapat Road, West Pune",4.2,1000
3715,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3716,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3717,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3718,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3719,Wok Toss,TG West Pune,4.7,1000
3720,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3721,Fountain House,HG West Pune,4.4,1500
3722,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3723,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3724,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3725,Little Italy,"IS Nagar, West Pune",4.1,1500
3726,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3727,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3728,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3729,Madeline,"MS Nagar, West Pune",4.4,900
3730,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3731,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3732,Mughal's,"MF Road, West Pune",5.0,1000
3733,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3734,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3735,High Garden,"GS Bapat Road, West Pune",4.2,1000
3736,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3737,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3738,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3739,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3740,Wok Toss,TG West Pune,4.7,1000
3741,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3742,Fountain House,HG West Pune,4.4,1500
3743,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3744,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3745,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3746,Little Italy,"IS Nagar, West Pune",4.1,1500
3747,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3748,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3749,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3750,Madeline,"MS Nagar, West Pune",4.4,900
3751,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3752,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3753,Mughal's,"MF Road, West Pune",5.0,1000
3754,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3755,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3756,High Garden,"GS Bapat Road, West Pune",4.2,1000
3757,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3758,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3759,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3760,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3761,Wok Toss,TG West Pune,4.7,1000
3762,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3763,Fountain House,HG West Pune,4.4,1500
3764,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3765,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3766,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3767,Little Italy,"IS Nagar, West Pune",4.1,1500
3768,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3769,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3770,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3771,Madeline,"MS Nagar, West Pune",4.4,900
3772,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3773,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3774,Mughal's,"MF Road, West Pune",5.0,1000
3775,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3776,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3777,High Garden,"GS Bapat Road, West Pune",4.2,1000
3778,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3779,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3780,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3781,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3782,Wok Toss,TG West Pune,4.7,1000
3783,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3784,Fountain House,HG West Pune,4.4,1500
3785,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3786,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3787,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3788,Little Italy,"IS Nagar, West Pune",4.1,1500
3789,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3790,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3791,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3792,Madeline,"MS Nagar, West Pune",4.4,900
3793,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3794,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3795,Mughal's,"MF Road, West Pune",5.0,1000
3796,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3797,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3798,High Garden,"GS Bapat Road, West Pune",4.2,1000
3799,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3800,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3801,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3802,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3803,Wok Toss,TG West Pune,4.7,1000
3804,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3805,Fountain House,HG West Pune,4.4,1500
3806,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3807,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3808,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3809,Little Italy,"IS Nagar, West Pune",4.1,1500
3810,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3811,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3812,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3813,Madeline,"MS Nagar, West Pune",4.4,900
3814,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3815,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3816,Mughal's,"MF Road, West Pune",5.0,1000
3817,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3818,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3819,High Garden,"GS Bapat Road, West Pune",4.2,1000
3820,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3821,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3822,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3823,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3824,Wok Toss,TG West Pune,4.7,1000
3825,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3826,Fountain House,HG West Pune,4.4,1500
3827,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3828,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3829,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3830,Little Italy,"IS Nagar, West Pune",4.1,1500
3831,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3832,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3833,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3834,Madeline,"MS Nagar, West Pune",4.4,900
3835,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3836,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3837,Mughal's,"MF Road, West Pune",5.0,1000
3838,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3839,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3840,High Garden,"GS Bapat Road, West Pune",4.2,1000
3841,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3842,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3843,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3844,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3845,Wok Toss,TG West Pune,4.7,1000
3846,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3847,Fountain House,HG West Pune,4.4,1500
3848,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3849,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3850,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3851,Little Italy,"IS Nagar, West Pune",4.1,1500
3852,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3853,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3854,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3855,Madeline,"MS Nagar, West Pune",4.4,900
3856,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3857,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3858,Mughal's,"MF Road, West Pune",5.0,1000
3859,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3860,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3861,High Garden,"GS Bapat Road, West Pune",4.2,1000
3862,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3863,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3864,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3865,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3866,Wok Toss,TG West Pune,4.7,1000
3867,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3868,Fountain House,HG West Pune,4.4,1500
3869,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3870,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3871,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3872,Little Italy,"IS Nagar, West Pune",4.1,1500
3873,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3874,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3875,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3876,Madeline,"MS Nagar, West Pune",4.4,900
3877,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3878,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3879,Mughal's,"MF Road, West Pune",5.0,1000
3880,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3881,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3882,High Garden,"GS Bapat Road, West Pune",4.2,1000
3883,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3884,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3885,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3886,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3887,Wok Toss,TG West Pune,4.7,1000
3888,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3889,Fountain House,HG West Pune,4.4,1500
3890,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3891,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3892,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3893,Little Italy,"IS Nagar, West Pune",4.1,1500
3894,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3895,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3896,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3897,Madeline,"MS Nagar, West Pune",4.4,900
3898,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3899,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3900,Mughal's,"MF Road, West Pune",5.0,1000
3901,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3902,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3903,High Garden,"GS Bapat Road, West Pune",4.2,1000
3904,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3905,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3906,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3907,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3908,Wok Toss,TG West Pune,4.7,1000
3909,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3910,Fountain House,HG West Pune,4.4,1500
3911,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3912,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3913,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3914,Little Italy,"IS Nagar, West Pune",4.1,1500
3915,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3916,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3917,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3918,Madeline,"MS Nagar, West Pune",4.4,900
3919,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3920,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3921,Mughal's,"MF Road, West Pune",5.0,1000
3922,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3923,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3924,High Garden,"GS Bapat Road, West Pune",4.2,1000
3925,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3926,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3927,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3928,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3929,Wok Toss,TG West Pune,4.7,1000
3930,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3931,Fountain House,HG West Pune,4.4,1500
3932,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3933,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3934,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3935,Little Italy,"IS Nagar, West Pune",4.1,1500
3936,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3937,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3938,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3939,Madeline,"MS Nagar, West Pune",4.4,900
3940,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3941,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3942,Mughal's,"MF Road, West Pune",5.0,1000
3943,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3944,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3945,High Garden,"GS Bapat Road, West Pune",4.2,1000
3946,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3947,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3948,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3949,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3950,Wok Toss,TG West Pune,4.7,1000
3951,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3952,Fountain House,HG West Pune,4.4,1500
3953,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3954,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3955,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3956,Little Italy,"IS Nagar, West Pune",4.1,1500
3957,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3958,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3959,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3960,Madeline,"MS Nagar, West Pune",4.4,900
3961,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3962,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3963,Mughal's,"MF Road, West Pune",5.0,1000
3964,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3965,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3966,High Garden,"GS Bapat Road, West Pune",4.2,1000
3967,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3968,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3969,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3970,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3971,Wok Toss,TG West Pune,4.7,1000
3972,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3973,Fountain House,HG West Pune,4.4,1500
3974,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3975,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3976,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3977,Little Italy,"IS Nagar, West Pune",4.1,1500
3978,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
3979,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
3980,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
3981,Madeline,"MS Nagar, West Pune",4.4,900
3982,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
3983,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
3984,Mughal's,"MF Road, West Pune",5.0,1000
3985,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
3986,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
3987,High Garden,"GS Bapat Road, West Pune",4.2,1000
3988,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
3989,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
3990,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
3991,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
3992,Wok Toss,TG West Pune,4.7,1000
3993,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
3994,Fountain House,HG West Pune,4.4,1500
3995,Urban Tadka,"TS Nagar, West Pune",4.6,1100
3996,Pop Tate's,"TS Nagar, West Pune",4.4,1900
3997,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
3998,Little Italy,"IS Nagar, West Pune",4.1,1500
3999,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
4000,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
4001,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
4002,Madeline,"MS Nagar, West Pune",4.4,900
4003,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
4004,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
4005,Mughal's,"MF Road, West Pune",5.0,1000
4006,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
4007,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
4008,High Garden,"GS Bapat Road, West Pune",4.2,1000
4009,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
4010,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
4011,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
4012,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
4013,Wok Toss,TG West Pune,4.7,1000
4014,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
4015,Fountain House,HG West Pune,4.4,1500
4016,Urban Tadka,"TS Nagar, West Pune",4.6,1100
4017,Pop Tate's,"TS Nagar, West Pune",4.4,1900
4018,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
4019,Little Italy,"IS Nagar, West Pune",4.1,1500
4020,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
4021,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
4022,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
4023,Madeline,"MS Nagar, West Pune",4.4,900
4024,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
4025,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
4026,Mughal's,"MF Road, West Pune",5.0,1000
4027,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
4028,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
4029,High Garden,"GS Bapat Road, West Pune",4.2,1000
4030,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
4031,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
4032,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
4033,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
4034,Wok Toss,TG West Pune,4.7,1000
4035,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
4036,Fountain House,HG West Pune,4.4,1500
4037,Urban Tadka,"TS Nagar, West Pune",4.6,1100
4038,Pop Tate's,"TS Nagar, West Pune",4.4,1900
4039,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
4040,Little Italy,"IS Nagar, West Pune",4.1,1500
4041,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
4042,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
4043,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
4044,Madeline,"MS Nagar, West Pune",4.4,900
